code,name,price,exchange,amount
688332,中科蓝讯,91.14,6.66亿,40.12亿
688333,铂力特,46.60,2.12亿,126.64亿
688334,西高院,17.11,4801.93万,13.00亿
688335,复洁环保,9.64,930.41万,14.27亿
688336,三生国健,23.18,6453.32万,142.97亿
688337,普源精电,42.89,1.60亿,28.19亿
688338,赛科希德,27.66,3204.61万,29.36亿
688339,亿华通-U,26.19,9676.08万,41.74亿
688343,云天励飞-U,37.01,6.55亿,95.43亿
688345,博力威,21.49,1835.94万,21.49亿
688347,华虹公司,48.16,11.26亿,188.52亿
688348,昱能科技,60.88,2.21亿,49.06亿
688349,三一重能,28.26,1.26亿,53.21亿
688350,富淼科技,13.34,1182.71万,16.29亿
688351,微电生理-U,20.37,4171.38万,25.43亿
688352,颀中科技,12.82,1.86亿,46.14亿
688353,华盛锂电,23.01,5156.80万,14.38亿
688355,明志科技,19.25,3219.41万,23.86亿
688356,键凯科技,60.65,4367.60万,36.76亿
688357,建龙微纳,25.89,2633.28万,25.91亿
688358,祥生医疗,26.20,5332.09万,29.38亿
688359,三孚新科,51.99,1.60亿,48.35亿
688360,德马科技,15.90,4905.25万,27.68亿
688361,中科飞测,93.91,10.43亿,229.29亿
688362,甬矽电子,28.18,6.19亿,77.83亿
688363,华熙生物,60.80,2.21亿,292.86亿
688365,光云科技,9.12,1.87亿,38.84亿
688366,昊海生科,65.94,6397.51万,127.96亿
688367,工大高科,15.86,2285.41万,13.86亿
688368,晶丰明源,94.00,1.85亿,82.56亿
688369,致远互联,24.43,1.83亿,28.13亿
688370,丛麟科技,20.40,1589.67万,9.17亿
688371,菲沃泰,18.00,4500.49万,22.85亿
688372,伟测科技,69.30,3.53亿,54.53亿
688373,盟科药业-U,5.04,4819.31万,18.43亿
688375,国博电子,52.99,2.59亿,140.67亿
688376,美埃科技,37.22,6464.04万,18.47亿
688377,迪威尔,15.30,4689.36万,29.49亿
688378,奥来德,26.69,2.98亿,53.70亿
688379,华光新材,22.99,4691.33万,20.56亿
688380,中微半导,28.36,2.42亿,41.91亿
688381,帝奥微,20.79,9618.33万,38.16亿
688382,益方生物-U,9.72,1.23亿,38.85亿
688383,新益昌,54.15,7104.42万,55.31亿
688385,复旦微电,41.66,5.31亿,222.77亿
688386,泛亚微透,32.37,2280.44万,22.66亿
688387,信科移动-U,6.65,4.13亿,91.69亿
688388,嘉元科技,14.47,2.76亿,61.68亿
688389,普门科技,16.49,8383.20万,70.65亿
688390,固德威,52.78,5.23亿,128.04亿
688391,钜泉科技,33.65,9039.66万,19.10亿
688392,骄成超声,46.72,8773.68万,32.62亿
688393,安必平,20.19,8440.66万,18.89亿
688395,正弦电气,18.41,1252.20万,15.83亿
688396,华润微,52.80,6.93亿,698.82亿
688398,赛特新材,14.87,1873.19万,24.95亿
688399,硕世生物,80.93,9306.30万,45.86亿
688400,凌云光,24.81,3.92亿,59.48亿
688401,路维光电,28.68,1.45亿,33.19亿
688403,汇成股份,9.69,2.82亿,56.10亿
688408,中信博,87.65,3.13亿,177.39亿
688409,富创精密,62.61,4.04亿,112.09亿
688410,山外山,12.33,4908.34万,28.52亿
688416,恒烁股份,35.70,9859.08万,17.07亿
688418,震有科技,31.65,4.23亿,61.28亿
688419,耐科装备,35.08,7435.00万,7.77亿
688420,美腾科技,23.80,1646.54万,7.91亿
688425,铁建重工,4.84,3.11亿,71.53亿
688426,康为世纪,22.00,2260.27万,8.36亿
688428,诺诚健华-U,12.71,6372.40万,33.84亿
688429,时创能源,27.00,1.39亿,22.09亿
688432,有研硅,12.26,1.54亿,62.23亿
688433,华曙高科,18.93,2903.50万,35.53亿
688435,英方软件,35.36,7258.89万,16.32亿
688439,振华风光,61.00,2.04亿,69.49亿
688443,智翔金泰-U,26.54,9487.32万,30.27亿
688448,磁谷科技,37.29,9885.17万,17.89亿
688449,联芸科技,--,--,--
688450,光格科技,24.31,1523.13万,9.08亿
688455,科捷智能,10.53,1565.39万,13.67亿
688456,有研粉材,32.76,9340.84万,33.96亿
688458,美芯晟,33.35,9424.26万,27.56亿
688459,哈铁科技,9.93,4445.21万,17.44亿
688466,金科环境,13.71,1156.26万,16.88亿
688468,科美诊断,7.11,5856.67万,28.52亿
688469,芯联集成-U,5.18,8.30亿,227.71亿
688472,阿特斯,13.24,4.33亿,182.96亿
688475,萤石网络,32.78,1.71亿,132.69亿
688478,晶升股份,33.37,1.79亿,34.05亿
688479,友车科技,19.11,1960.03万,11.63亿
688480,赛恩斯,28.41,3163.45万,17.80亿
688484,南芯科技,36.47,4.53亿,106.15亿
688485,九州一轨,9.98,2077.77万,8.61亿
688486,龙迅股份,60.33,6279.92万,33.73亿
688488,艾迪药业,9.28,6603.64万,39.05亿
688489,三未信安,39.16,6325.33万,19.35亿
688496,清越科技,9.78,5822.22万,22.84亿
688498,源杰科技,138.92,6.17亿,82.40亿
688499,利元亨,30.58,5.81亿,46.34亿
688500,慧辰股份,34.48,7507.18万,25.61亿
688501,青达环保,14.07,2297.55万,17.32亿
688502,茂莱光学,255.88,5.13亿,41.52亿
688503,聚和材料,57.00,10.77亿,101.93亿
688505,复旦张江,8.51,6544.01万,60.47亿
688506,百利天恒-U,182.52,1.58亿,165.09亿
688507,索辰科技,66.55,1.15亿,30.28亿
688508,芯朋微,45.18,2.00亿,59.33亿
688509,正元地信,4.41,8026.61万,16.97亿
688510,航亚科技,16.85,1.34亿,43.54亿
688511,天微电子,19.64,6226.42万,20.27亿
688512,慧智微-U,10.64,1.67亿,28.61亿
688513,苑东生物,34.45,4311.02万,60.82亿
688515,裕太微-U,90.50,2.63亿,44.50亿
688516,奥特维,50.58,4.11亿,146.80亿
688517,金冠电气,14.39,4969.57万,19.66亿
688518,联赢激光,18.36,2.82亿,62.65亿
688519,南亚新材,22.96,3853.40万,53.90亿
688520,神州细胞-U,39.30,1.36亿,175.02亿
688521,芯原股份,50.45,9.50亿,250.90亿
688522,纳睿雷达,56.16,2.77亿,47.59亿
688523,航天环宇,20.93,6620.43万,17.86亿
688525,佰维存储,60.98,10.52亿,190.07亿
688526,科前生物,14.53,3673.89万,67.73亿
688528,秦川物联,10.75,2012.46万,18.06亿
688529,豪森智能,15.72,2921.29万,26.30亿
688530,欧莱新材,21.20,1.37亿,6.79亿
688531,日联科技,54.10,1.20亿,39.60亿
688533,上声电子,34.92,7042.08万,55.87亿
688535,华海诚科,--,--,39.69亿
688536,思瑞浦,105.21,2.82亿,139.51亿
688538,和辉光电-U,2.52,2.49亿,144.96亿
688539,高华科技,25.30,4723.74万,22.46亿
688543,国科军工,51.16,1.33亿,41.77亿
688548,广钢气体,9.70,1.07亿,55.32亿
688549,中巨芯-U,9.54,4.64亿,55.12亿
688550,瑞联新材,31.55,1.04亿,55.13亿
688551,科威尔,30.48,4199.05万,25.61亿
688552,航天南湖,19.17,1.55亿,16.10亿
688553,汇宇制药-W,16.57,7750.69万,51.29亿
688556,高测股份,13.94,1.94亿,72.15亿
688557,兰剑智能,19.70,3092.86万,20.13亿
688558,国盛智科,21.94,2955.77万,28.96亿
688559,海目星,44.28,8.20亿,91.48亿
688560,明冠新材,15.03,7848.84万,30.26亿
688561,奇安信-U,33.39,3.83亿,228.78亿
688562,航天软件,17.92,8682.15万,30.29亿
688563,航材股份,55.92,1.39亿,64.41亿
688565,力源科技,6.81,3665.87万,10.20亿
688566,XD吉贝尔,23.85,3948.68万,45.79亿
688567,孚能科技,12.45,1.74亿,152.15亿
688568,中科星图,59.08,10.59亿,321.00亿
688569,铁科轨道,22.76,3645.33万,47.95亿
688570,天玛智控,19.81,2379.29万,23.65亿
688571,杭华股份,6.55,2756.85万,27.52亿
688573,信宇人,21.88,3.57亿,10.21亿
688575,亚辉龙,18.28,9485.69万,104.24亿
688576,西山科技,65.88,2283.00万,14.34亿
688577,浙海德曼,36.52,4182.47万,27.71亿
688578,艾力斯,51.31,2.41亿,230.90亿
688579,山大地纬,10.41,7413.93万,41.64亿
688580,伟思医疗,30.29,3072.53万,29.01亿
688581,安杰思,61.21,5606.53万,24.87亿
688582,芯动联科,47.39,3.90亿,115.48亿
688584,上海合晶,21.38,1.98亿,12.03亿
688585,上纬新材,7.02,1606.94万,28.32亿
688586,江航装备,10.07,1.23亿,79.69亿
688588,凌志软件,13.97,1.59亿,55.88亿
688589,力合微,27.72,8756.18万,33.45亿
688590,新致软件,16.24,3.85亿,42.36亿
688591,泰凌微,27.10,1.70亿,44.24亿
688592,司南导航,40.33,3882.37万,11.29亿
688593,新相微,21.22,2.87亿,67.69亿
688595,芯海科技,38.70,4.18亿,55.12亿
688596,正帆科技,36.75,2.21亿,105.86亿
688597,煜邦电力,9.11,2845.78万,22.51亿
688598,金博股份,31.20,4.75亿,63.70亿
688599,天合光能,23.80,6.83亿,518.69亿
688600,皖仪科技,14.83,2321.83万,19.98亿
688601,力芯微,44.80,2.09亿,59.89亿
688602,康鹏科技,7.68,5302.92万,19.58亿
688603,天承科技,128.90,1.52亿,27.15亿
688606,奥泰生物,66.24,2034.46万,52.52亿
688607,康众医疗,15.00,3177.85万,13.22亿
688608,恒玄科技,254.29,9.57亿,305.26亿
688609,九联科技,12.18,2.97亿,60.90亿
688610,埃科光电,36.88,2660.39万,8.87亿
688611,杭州柯林,33.70,3659.27万,36.92亿
688612,威迈斯,25.66,6899.96万,49.56亿
688613,奥精医疗,16.84,5575.03万,22.83亿
688615,合合信息,253.99,5.31亿,47.74亿
688616,西力科技,11.21,2532.65万,20.11亿
688617,惠泰医疗,337.10,2.22亿,328.31亿
688618,三旺通信,23.46,2562.71万,25.81亿
688619,罗普特,9.44,2464.64万,17.51亿
688620,安凯微,9.42,6751.93万,21.53亿
688621,阳光诺和,42.60,1.07亿,47.71亿
688622,禾信仪器,40.58,7392.10万,28.41亿
688623,双元科技,56.99,950.85万,9.49亿
688625,呈和科技,37.13,2289.82万,50.25亿
688626,翔宇医疗,32.36,5397.19万,51.78亿
688627,精智达,77.48,1.81亿,55.33亿
688628,优利德,37.61,2852.42万,41.81亿
688629,华丰科技,34.55,3.90亿,56.92亿
688630,芯碁微装,68.12,2.31亿,89.52亿
688631,莱斯信息,94.33,6.02亿,57.76亿
688633,星球石墨,26.61,4154.93万,38.26亿
688636,智明达,29.73,7256.80万,33.45亿
688638,誉辰智能,30.56,2374.22万,5.27亿
688639,华恒生物,33.79,1.51亿,77.16亿
688646,逸飞激光,34.30,8493.64万,19.26亿
688648,中邮科技,26.16,6924.26万,17.30亿
688651,盛邦安全,45.24,1.01亿,14.26亿
688652,京仪装备,63.05,3.26亿,25.42亿
688653,康希通信,14.45,1.39亿,7.89亿
688655,迅捷兴,11.67,2679.87万,15.57亿
688656,浩欧博,123.01,3.91亿,77.57亿
688657,浩辰软件,44.05,6157.84万,17.79亿
688658,悦康药业,21.85,5281.00万,98.33亿
688659,元琛科技,8.14,2568.65万,13.02亿
688660,电气风电,8.43,5.78亿,112.40亿
688661,和林微纳,36.40,6476.21万,42.46亿
688662,富信科技,37.81,1.10亿,33.36亿
688663,新风光,22.50,6065.63万,31.49亿
688665,四方光电,30.34,3274.68万,30.37亿
688667,菱电电控,42.77,2500.59万,22.16亿
688668,鼎通科技,38.46,2.67亿,53.36亿
688669,聚石化学,13.13,2885.97万,15.93亿
688670,金迪克,14.54,2262.45万,17.91亿
688671,碧兴物联,19.68,1679.10万,8.46亿
688676,金盘科技,35.51,2.74亿,162.44亿
688677,海泰新光,36.50,3755.65万,44.02亿
688678,福立旺,15.66,3.16亿,38.08亿
688679,通源环境,9.88,1405.90万,13.01亿
688680,海优新材,41.10,1.20亿,34.53亿
688681,科汇股份,11.82,2915.66万,12.37亿
688682,霍莱沃,38.00,5920.28万,27.64亿
688683,莱尔科技,20.06,1788.74万,31.13亿
688685,迈信林,37.53,1.08亿,54.58亿
688686,奥普特,63.18,8900.64万,77.23亿
688687,凯因科技,27.06,5873.90万,46.26亿
688689,银河微电,24.04,4829.95万,30.99亿
688690,纳微科技,22.00,1.94亿,88.84亿
688691,灿芯股份,73.00,4.26亿,18.61亿
688692,达梦数据,372.05,4.20亿,53.15亿
688693,锴威特,37.08,9785.03万,14.08亿
688695,中创股份,35.79,6196.02万,6.85亿
688696,极米科技,72.80,9474.57万,50.96亿
688697,纽威数控,17.33,5783.87万,56.61亿
688698,伟创电气,33.43,9921.09万,70.66亿
688699,明微电子,38.20,7060.97万,42.04亿
688700,东威科技,32.01,4.51亿,95.52亿
688701,卓锦股份,6.31,1533.28万,8.47亿
688702,盛科通信-U,63.88,2.77亿,128.71亿
688707,振华新材,14.41,5.03亿,73.31亿
688708,佳驰科技,--,--,--
688709,成都华微,23.70,1.97亿,18.28亿
688710,益诺思,40.95,1.10亿,10.85亿
688711,宏微科技,20.22,1.47亿,43.05亿
688716,中研股份,25.20,4473.23万,17.04亿
688717,艾罗能源,61.62,2.25亿,19.72亿
688718,唯赛勃,12.22,9471.67万,21.23亿
688719,爱科赛博,26.47,3284.05万,19.46亿
688720,艾森股份,49.23,1.19亿,8.71亿
688721,龙图光罩,65.80,2.59亿,16.51亿
688722,同益中,13.06,3181.13万,28.23亿
688726,拉普拉斯,62.10,3.91亿,20.95亿
688728,格科微,16.94,3.20亿,245.44亿
688733,壹石通,19.10,7982.41万,38.16亿
688737,中自科技,17.27,5883.05万,12.17亿
688739,成大生物,27.24,7848.40万,51.43亿
688750,金天钛业,--,--,--
688766,普冉股份,83.05,2.85亿,87.71亿
688767,博拓生物,29.96,1652.92万,31.96亿
688768,容知日新,35.30,4379.92万,28.81亿
688772,珠海冠宇,17.17,2.78亿,193.56亿
688776,国光电气,61.50,8296.96万,66.66亿
688777,中控技术,49.28,9.66亿,383.72亿
688778,厦钨新能,50.44,5.02亿,212.24亿
688779,五矿新能,6.14,1.93亿,118.45亿
688786,悦安新材,24.63,2388.40万,29.51亿
688787,海天瑞声,82.59,6.02亿,49.82亿
688788,科思科技,32.29,4603.16万,34.15亿
688789,宏华数科,71.13,1.84亿,127.64亿
688793,倍轻松,30.20,4413.34万,25.96亿
688798,艾为电子,67.50,2.86亿,91.32亿
688799,华纳药厂,40.31,3869.34万,37.81亿
688800,瑞可达,38.08,2.38亿,60.33亿
688819,天能股份,29.90,1.30亿,290.66亿
688981,中芯国际,94.91,68.74亿,1887.15亿
689009,九号公司-WD,47.54,5.02亿,259.75亿
000001,平安银行,11.44,13.99亿,2220.00亿
000002,万  科Ａ,8.71,14.36亿,846.35亿
000004,国华网安,17.88,1.41亿,22.58亿
000006,深振业Ａ,8.71,5.73亿,117.58亿
000007,全新好,7.21,6786.56万,22.28亿
000008,神州高铁,2.53,1.75亿,67.96亿
000009,中国宝安,9.84,4.23亿,251.06亿
000010,美丽生态,2.76,1.32亿,14.52亿
000011,深物业A,9.35,1.27亿,49.23亿
000012,南  玻Ａ,5.38,1.00亿,105.41亿
000014,沙河股份,10.95,1.35亿,26.50亿
000016,深康佳Ａ,5.36,8.28亿,85.58亿
000017,深中华A,6.62,1.15亿,20.06亿
000019,深粮控股,6.65,4746.31万,27.68亿
000020,深华发Ａ,14.07,9179.35万,25.49亿
000021,深科技,20.35,16.24亿,317.55亿
000025,特  力Ａ,17.63,2.20亿,69.25亿
000026,飞亚达,10.28,5396.09万,37.29亿
000027,深圳能源,6.62,1.68亿,314.94亿
000028,国药一致,30.47,1.66亿,145.66亿
000029,深深房Ａ,16.17,1.02亿,144.18亿
000030,富奥股份,5.30,6561.47万,89.69亿
000031,大悦城,3.10,6967.11万,124.09亿
000032,深桑达Ａ,19.53,6.61亿,125.92亿
000034,神州数码,35.47,8.97亿,196.06亿
000035,中国天楹,5.17,2.34亿,125.41亿
000036,华联控股,5.71,2.47亿,84.55亿
000037,深南电A,9.48,1.91亿,32.13亿
000039,中集集团,8.45,2.15亿,194.47亿
000040,ST旭蓝,1.52,1.62亿,16.12亿
000042,中洲控股,4.85,5530.72万,32.20亿
000045,深纺织Ａ,10.84,2.08亿,49.54亿
000048,京基智农,16.20,5692.73万,84.76亿
000049,德赛电池,25.58,2.82亿,98.35亿
000050,深天马Ａ,9.12,3.08亿,224.14亿
000055,方大集团,3.98,3267.23万,26.90亿
000056,皇庭国际,2.66,1.94亿,24.04亿
000058,深 赛 格,8.50,2.69亿,83.70亿
000059,华锦股份,5.09,1.38亿,81.41亿
000060,中金岭南,4.86,2.35亿,181.63亿
000061,农 产 品,6.67,4577.59万,113.19亿
000062,深圳华强,28.98,17.12亿,302.67亿
000063,中兴通讯,32.94,60.72亿,1326.61亿
000065,北方国际,11.65,5.05亿,105.53亿
000066,中国长城,19.59,120.10亿,616.46亿
000068,华控赛格,3.66,1.17亿,36.84亿
000069,华侨城Ａ,2.84,2.22亿,195.81亿
000070,ST特信,5.70,1.91亿,50.65亿
000078,海王生物,2.86,8990.96万,75.12亿
000088,盐 田 港,5.00,7741.05万,112.46亿
000089,深圳机场,7.00,7300.02万,143.55亿
000090,天健集团,4.23,1.26亿,79.04亿
000096,广聚能源,12.76,9806.69万,65.18亿
000099,中信海直,26.47,20.80亿,205.35亿
000100,TCL科技,4.92,36.45亿,890.43亿
000151,中成股份,15.04,2.06亿,46.31亿
000153,丰原药业,6.25,6592.62万,28.45亿
000155,川能动力,11.23,2.69亿,145.64亿
000156,华数传媒,7.44,1.50亿,126.47亿
000157,中联重科,7.01,4.21亿,495.64亿
000158,常山北明,27.08,66.50亿,429.98亿
000159,国际实业,7.95,1.21亿,38.21亿
000166,申万宏源,5.44,8.66亿,1225.93亿
000301,东方盛虹,9.96,14.70亿,547.50亿
000333,美的集团,72.25,24.97亿,4977.09亿
000338,潍柴动力,13.91,19.67亿,691.21亿
000400,许继电气,29.48,4.56亿,297.25亿
000401,冀东水泥,5.70,8014.15万,88.20亿
000402,金 融 街,3.57,2.97亿,106.68亿
000403,派林生物,22.40,1.36亿,153.38亿
000404,长虹华意,7.40,9601.62万,51.28亿
000407,胜利股份,3.25,4029.43万,28.46亿
000408,藏格矿业,28.95,2.63亿,457.53亿
000409,云鼎科技,8.97,1.87亿,37.97亿
000410,沈阳机床,7.63,1.77亿,128.25亿
000411,英特集团,10.54,4145.48万,33.79亿
000415,渤海租赁,4.50,37.44亿,242.67亿
000417,合百集团,5.21,7403.65万,40.59亿
000419,通程控股,5.24,4632.21万,28.48亿
000420,吉林化纤,3.59,2.18亿,88.24亿
000421,南京公用,5.79,1.55亿,33.25亿
000422,湖北宜化,13.90,7.39亿,140.02亿
000423,东阿阿胶,58.38,3.25亿,375.95亿
000425,徐工机械,7.72,6.55亿,626.87亿
000426,兴业银锡,12.82,4.61亿,214.68亿
000428,华天酒店,3.28,9633.54万,33.42亿
000429,粤高速Ａ,11.47,3.07亿,149.49亿
000430,张家界,6.67,1.05亿,22.13亿
000488,晨鸣纸业,3.67,9949.53万,61.76亿
000498,山东路桥,6.40,1.09亿,93.31亿
000501,武商集团,8.38,7191.85万,64.38亿
000503,国新健康,13.07,4.53亿,124.83亿
000504,南华生物,9.70,5066.09万,30.13亿
000505,京粮控股,6.38,4706.30万,40.35亿
000506,*ST中润,3.80,2.29亿,35.29亿
000507,珠海港,5.02,4512.02万,45.30亿
000509,华塑控股,3.55,7077.81万,38.10亿
000510,新金路,3.92,6678.09万,22.24亿
000513,丽珠集团,37.12,2.31亿,222.76亿
000514,渝 开 发,4.92,1.86亿,41.51亿
000516,国际医学,5.70,2.95亿,126.66亿
000517,荣安地产,2.39,8882.02万,59.56亿
000518,四环生物,3.01,2.10亿,30.99亿
000519,中兵红箭,15.03,6.63亿,209.30亿
000520,凤凰航运,5.38,3.72亿,54.45亿
000521,长虹美菱,8.65,2.32亿,75.71亿
000523,红棉股份,3.14,6313.29万,56.36亿
000524,岭南控股,9.96,1.04亿,66.73亿
000525,*ST红阳,--,--,58.64亿
000526,学大教育,46.31,2.03亿,55.12亿
000528,柳    工,11.60,2.20亿,167.72亿
000529,广弘控股,5.88,7356.63万,33.51亿
000530,冰山冷热,5.19,1.76亿,31.14亿
000531,穗恒运Ａ,5.71,4410.27万,51.95亿
000532,华金资本,14.28,2.44亿,49.06亿
000533,顺钠股份,4.03,6719.87万,27.60亿
000534,万泽股份,11.75,7588.56万,58.70亿
000536,华映科技,5.54,20.07亿,153.07亿
000537,中绿电,9.58,1.25亿,178.43亿
000538,云南白药,58.94,4.92亿,1042.88亿
000539,粤电力Ａ,4.67,1.41亿,119.27亿
000541,佛山照明,5.51,7874.74万,65.94亿
000543,皖能电力,7.57,1.92亿,171.60亿
000544,中原环保,8.94,6522.22万,87.14亿
000545,金浦钛业,2.57,8092.39万,25.32亿
000546,金圆股份,5.69,1.39亿,40.54亿
000547,航天发展,8.23,3.54亿,130.72亿
000548,湖南投资,5.09,5493.67万,25.41亿
000550,江铃汽车,26.48,5.64亿,137.29亿
000551,创元科技,12.25,1.46亿,49.17亿
000552,甘肃能化,2.77,1.36亿,103.20亿
000553,安道麦A,6.47,6732.29万,140.86亿
000554,泰山石油,5.99,1.15亿,21.72亿
000555,神州信息,12.04,3.53亿,117.06亿
000557,西部创业,5.73,2.73亿,83.54亿
000558,莱茵体育,2.91,1.09亿,37.50亿
000559,万向钱潮,6.55,4.90亿,216.40亿
000560,我爱我家,3.49,15.89亿,78.71亿
000561,烽火电子,9.29,1.96亿,55.93亿
000563,陕国投Ａ,4.01,6.28亿,205.07亿
000564,供销大集,2.71,34.28亿,385.83亿
000565,渝三峡Ａ,5.88,5771.59万,25.50亿
000566,海南海药,5.29,3.04亿,61.68亿
000567,海德股份,8.10,3.09亿,157.94亿
000568,泸州老窖,144.10,24.64亿,2114.36亿
000570,苏常柴Ａ,5.15,1.07亿,28.62亿
000571,新大洲A,3.70,5265.19万,30.12亿
000572,海马汽车,4.68,4.32亿,76.85亿
000573,粤宏远Ａ,2.79,4174.30万,17.66亿
000576,甘化科工,7.86,1.27亿,34.10亿
000581,威孚高科,18.16,1.86亿,149.60亿
000582,北部湾港,7.83,1.79亿,137.89亿
000584,*ST工智,3.55,2.07亿,26.94亿
000586,汇源通信,9.88,1.11亿,19.11亿
000589,贵州轮胎,4.89,1.82亿,74.82亿
000590,启迪药业,8.51,1.56亿,20.37亿
000591,太阳能,4.97,2.88亿,178.85亿
000592,平潭发展,2.48,3.41亿,47.49亿
000593,德龙汇能,5.65,4766.69万,20.25亿
000595,宝塔实业,8.40,4.51亿,95.60亿
000596,古井贡酒,198.80,3.96亿,812.30亿
000597,东北制药,5.24,1.72亿,73.72亿
000598,兴蓉环境,7.23,1.47亿,215.08亿
000599,青岛双星,5.05,1.39亿,41.25亿
000600,建投能源,5.12,1.24亿,55.81亿
000601,韶能股份,4.08,5199.29万,44.08亿
000603,盛达资源,12.98,1.62亿,82.10亿
000605,渤海股份,8.40,4.61亿,27.94亿
000607,华媒控股,3.94,7982.15万,34.27亿
000608,阳光股份,2.41,1.50亿,17.95亿
000609,*ST中迪,2.74,5264.37万,7.98亿
000610,西安旅游,12.39,1.46亿,29.18亿
000612,焦作万方,6.95,2.36亿,82.80亿
